158;"كتاب ممل الى حد كبير 
اقرب منه الى نصائح مكتوبة بلا روح 
لم يعجبني على الاطلاق";N
159;"مللت من التكرار!
";N
160;"هذه المرة لن أكتب عن هذا الكتاب مدحًا و لا قدحًا 
فهو لا يستحق ";N
161;كان نوع من تعذيب الذات قراءة مثل هذا الهراء ;N
162;"رواية سيئة جدا بكل ما للكلمة من معنى
";N
163;بدأت القراءة بسقف توقعات منخفض ، قررت ألا أُحمِّلها أكثر مما تحتمل و بدأت قراءتها كعمل للتسلية ، لكنها حتى لا تصلح للتسلية ،لو كأن هناك تقدير أقل من نجمة فهي تستحقه بجدارة;N
164;خمس ساعات قضيتها مع هلاوس وضلالات غير مترابطة لشخص مريض .. و في النهاية لم أصل إلى شيء .. مجرد سيناريو لفيلم رخيص محشو بالمناظر ليجذب المتفرج المراهق .. مع محاولات يائسة لإضفاء صبغة تاريخية ملحمية كل ما نتج عنها هو مجرد مشاهد مشوهة لأسطورة غامضة عن الطلسم و العفريت .. من أسوأ ما قرأت;N
165;"من اسوء ما قرأت في حياتي 
أتعجب من حجم المعجبين لها 
";N
166; أسوء  نص مكتوب  قرأته في حيأتي;N
167;للأسف أن عودتي للقراءة بعد عامين كانت بهذا الشكل، اعتذر لنفسي و بشدة و اكره يداي اللاتي وقعتا على هذا الكتاب! ;N
168;كيف يتم التهليل لهكذا منتج وكيف يصل الأمر حد تسمية هذا الهراء أدباً؟؟;N
169;رواية رخيصة جدا تجارية درجة أولى;N
170;أحداث مملّة و نمطيّة، شخصيّات سطحيّة لا تمت للإحترامِ بصلةٍ، سرد ساذج كأنّه مجرد حشو مقزّز يمكن الاستغناء عنه، حوار عامي مبتزل فجّ ،انحدار اللغة بشكل مقزّز قد يدفع الانسان إلى التقيّؤ;N
171;بصراحة لا أعرف لماذا يتجه الناس لمثل هذا النوع من القصص و لا أقول أدبا ;N
172;"بدأت مشوقة و لكن في مرحلة ما صرت أقرأ فقط من أجل معرفة النهاية التي كنت أتمنى أن تكون آكثر وضوحاً.
لا أحب الروايات التي تكون الصدفة فيها هى المحرك الرئيسي للأحداث";N
173;"لم تعجبني
";N
174;"لم أكملها، قرأت صفحة من هنا وصفحة من هناك.
و شعرت اني أشاهد فيلم، و لا أقرأ رواية. 
من أسوء ما حاولت قراءته.";N
175;"قصة مملة  .. و ليس لها اي هدف و لا معني .. انحطاط في مستوي الادب و الاخلاق و اعلان صريح للخمور و المخدرات
";N
176;خاب ظني فقد تحمست لها كثيراً لما قرأته عنه;N
177;"رواية مزرية , اضعت بها وقتي ! 
طغى فيها الجانب الشهواني بمبالغة سخيفة 
ايحاءات جنسية خمر و مجون 
مضيعة وقت ! 
خصوصاً في الرؤيا الاخيرة لاخر قرص فيل ازرق ! 
اعادة وتكرار 
وكاتب لا يستطيع التمييز بين حرفي الظاء والضاد !
كيف وصلت لقائمة روايات البوكر !! 
مهزلة من اردئ ما قرأت !";N
178;"اسوء كتاب قراته في حياتي
ملل / سخافه / ابتذال / عبط ";N
179;سيئة جدا;N
180;"الرواية الوحيدة التي لم استطع اكمالها , لاسباب كثيرة اهمها الالفاظ المبتذله
";N
181;"رواية سينمائية لا ترتقي أبدا لأن تكون أدب، تصلح لتكون فيلم حامض ذو نهاية سعيدة بلهاء
القراءة لأحمد مراد غلطة لن تتكرر";N
182;"النهاية فقيرة للغاية و لم يبذل فيها الجهد المناسب...كنت أتمني أن أجد نهاية أكثر اقناعا
";N
183;"هلاوس على شكل رواية 
لا ترتقى لتكون رواية حتى 
تشبيهات سيئة ، خيالات مقيتة ، و الكثير الكثير من الافكار المغلوطة ، و كأن كاتبه هو المدمن لا من يحكي عنه 
لم استطع اكمالها ، في العالم ما يستحق اكثر ..!";N
184;"قرأتها منذ سنتين حين كانت الضجة الكبرى و أضعت 25 جنيهاً هدراً !!
";N
185;"سئ للغاية
";N
186;"للإختصار؛ رواية أضعها تحت بند: روايات مملة لتمرير وقت ممل أثناء عمل ممل.";N
187;أذكُر اني كنتُ في الصف السابع عندما قرأتُ نصاً في اختبار مادة اللغة العربية، حول الإستعمالات الحديثة للكتاب، حيثُ يُستخدم كدعّامة للخزانة الغير متوازنة. لأول مرة سأستخدم الكتاب للهدف المذكور اعلاه ... انها بالتأكيد رواية الفيل الأزرق للكاتب أحمد مراد، التي تجعلك تتقيأ.;N
188;"لا تستحق من وجهة نظرى أكثر من نجمة واحدة 
بدأت في قرأتها منذ حوالي أكثر من 6 شهور و لم أستطع أن أكملها نظرا لأسلوب الرواية الأكثر من دنيئ و لكن لسبب ما دفعنى الفضول لأكمال الرواية و لكنها حقا من وجهة نظرى رواية سيئة جدا";N
189;"لم أستطع أن أكملها.. 177 صفحة كانت كافية جداً..
رواية ركيكة اﻷسلوب و الحبكة.. لم تعجبني على الإطلاق.. 
لغة الكاتب ركيكة سوقية و فجة.. و مستفزة.. و من فضلك لا تقل لي أنه أراد أن ينقل لنا تفاصيل حياة البطل .. ";N
190;"قراتها ويا ليتني لم اقراها!!!!!!!..............
";N
191;لم أستطع ان أجتاز الصفحة 90, لا أظن باني اود أكماله و لن أفكر فيه حتى و سأكتفي لهنا, اللغة متكلفة جداً و طريقة السرد متعبة للعقل و لا يمكنني حتى تخيل بعض المواقف من كثرة الصور و محاولة بثها بشكل أوفر , مما يشدني الى أمر أخر و هو كثرة استخدام المصطلحات الطبية و الاجنبية الغير مفهومة و التي تجعلني ادخل في نوبة غضب مصغرة كل مرة. لم تعجبني مع الأسف, لا أعلم لما هي اصلاً في قائمة البوكر, فقط تمنيت لو كانت لغتها سلسة مريحة أكثر, لكنت على الأقل حاولت أكمالها فضولاً بالقصة.;N
192;الرواية فعلا لا تستحق كل هذه الضجة عادية جدا،احمد مراد، اول مرة اقرا له و لا اريد ان تكون آخر مرة... اسلوب السرد ضائع، لم استمتع بها كما توقعت ، و نادمة على شرائها من معرض الكتاب، الذي يشفع لهذه الرواية ان المبدع كريم عبدالعزيز اختارها لتكون موضوع قصة فيلمة الجديد، اتمنى ان ينجح الفنان كريم عبدالعزيز في ايصال ما فشل فيه الكاتب احمد مراد....;N
193;الشعور بالإحباط هو افضل وصف لحالتي بعد قراءتي للرواية ;N
194;"ﻛﻴﻒ ﻳﻤﻜﻦ ﺃﻥ ﺃﻓﻘﺪ ﺍﺣﺘﺮﺍﻣﻲ ﻟﻨﻔﺴﻲ ﻓﻲ ﺳﺎﻋﺔ ﻭﺍﺣﺪﺓ؟
ﺍﻟﺠﻮﺍﺏ ﻓﻲ ﺛﻼﺙ ﻛﻠﻤﺎﺕ  ﻗﺮﺍﺀﺓ ﻫﺬﺍ ﺍﻟﻘﻲﺀ";N
195;"لا استطيع ان اصف شعوري بعد اكمال هذه الرواية
اول مرة اندم على قراءة رواية 
او لاً :اسلوب الكاتب رتيب جداً خاصة تشبيهاته المقززة 
تانياً:المصطلحات الطبية التي استفزتني لم تكن مهمه البتة
ثالثاً:كلمات باللغة الانجليزية كانت من الافضل ان تكتب بالعربية 
رابعاً:ذكر تفاصيل كانت من المفترض الا تذكر تفاصيل بذيئة للغاية 
وأخيراً كرهت نفسي وذاتي من أسلوبها لذي دخل في قلبي كـالسم 
.
.
تستحق اقل من نجمة";N
196;اشعر بالغضب من نفسي لتضييع يوم كامل و نجمة على هذا الهراء! الأسلوب هزيل و اللهجة العامية و اللغة الركيكة و التشبيه المكرر.;N
